salary_min,description,title,salary_max,applications,page_number,location,published,link,found,id
30000.0,"  Degree qualified Software Developer sought by state-of-the-art automotive machine vision technology centre. C / C++ Programming, Scripting skills and Embedded / Automotive Software Dev. To £45K.   Qualified to Degree level in a Scientific, numerate or Engineering discipline the successful Software Developer...",Software Developer in Test - C/C++ To £45K,45000.0,8,10,Brighton,2014-12-16T00:00:00,http://www.reed.co.uk/jobs/software-developer-in-test-c-c-to-45k/25762126#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.089891,25762126
30000.0,Manpower are recruiting on behalf of a successful software development company for a Test Analyst to join their expanding team.  The role will involve providing quality assurance to software development projects. You will be working within the test team and you will be responsible for planning test plans...,Test Analyst,40000.0,2,10,Ipswich,2014-12-12T00:00:00,http://www.reed.co.uk/jobs/test-analyst/26198623#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.092499,26198623
,"  A rewarding opportunity for an accomplished Software Systems Technical Lead to design and lead Voice Alarm and Control Systems projects. Strong Linux fundamentals, programming and scripting skills are essential.  The successful Systems Technical lead will take overall responsibility for ensuring successful...",Software Systems Technical Lead - Control Systems,,3,10,Lewes,2014-12-16T00:00:00,http://www.reed.co.uk/jobs/software-systems-technical-lead-control-systems/25807433#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.095747,25807433
35000.0, Linux / Ubuntu / Redhat / PHP / Perl / DevOps / Developer / Operations / Salesforce  My client are a pioneering internet services company based in Central London. They are currently looking to recruit a DevOps Developer.  You will be supporting/developing the current DevOps Infrastructure in place. ...,DevOps Developer,40000.0,0,10,London,2014-12-24T21:55:04.097753,http://www.reed.co.uk/jobs/devops-developer/26252929#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.098159,26252929
, Organisation Description  My client is a leading media company. They are seeking an experienced Test Engineer to join their team.  The successful candidate will benefit from a relaxed and enjoyable working environment and superb career progression opportunities.  Job Description  As a  Test Engineer...,Test Engineer - Automation,,6,10,Newport,2014-12-24T21:55:04.100026,http://www.reed.co.uk/jobs/test-engineer-automation/25770828#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.100342,25770828
30000.0,"  An ISEB Certified Software Test Engineer with experience in embedded firmware testing and with a strong Engineering background, is sought by designers of sophistocated electro-mechanical sensors and industrial products. To £45K + Benefits.  With good attention to detail, the successful Software Test...",Software Test Engineer,45000.0,10,10,Leicester,2014-12-16T00:00:00,http://www.reed.co.uk/jobs/software-test-engineer/25720990#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.102466,25720990
40000.0, Job Description  A leading international Wealth Management firm based in Mayfair is currently seeking an experienced Front-end Web Developer to join their Development team. You will have responsibility of communicating with key stakeholders to implement a dynamic and responsive web experience. The ability...,Front End Web Developer,80000.0,3,10,Mayfair,2014-12-24T21:55:04.104242,http://www.reed.co.uk/jobs/front-end-web-developer/26250086#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.104591,26250086
20000.0,"  PHP Developer PHP | LAMP | MySQL | HTML   Location: Bristol or Bath   Salary: £20,000 - £40,000  Become part of a Global agency with ambitious and exciting plans for further growth and development.  Offering a one of a kind working environment, exciting projects, the best team members, career progression...",PHP Developer - Bristol or Bath,40000.0,2,10,Bristol,2014-12-11T00:00:00,http://www.reed.co.uk/jobs/php-developer-bristol-or-bath/26193795#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.106731,26193795
, Job Title: DevOps Engineer  Duration: 6 months  Rate: COMPETITIVE  Location: London  Avanti are currently working with a London based client who has an immediate requirement for a DevOps Engineer to join their team. This is an excellent opportunity to work on exciting projects which drive multiple platforms...,DevOps Engineer,,3,10,London,2014-12-11T00:00:00,http://www.reed.co.uk/jobs/devops-engineer/26193442#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.108882,26193442
25000.0," Job Description  PHP Developer- HTML/ CSS/ JavaScript/ Opensource Location- Newcastle Salary- £25,000 to £37,000 A successful software house based in Newcastle Upon Tyne are seeking an experienced PHP/ OpenSource Developer to join their large team. The ideal candidate will have at least 2 years experience...",PHP Developer- HTML/ CSS/ JavaScript/ Opensource,37000.0,3,10,Newcastle Upon Tyne,2014-12-11T00:00:00,http://www.reed.co.uk/jobs/php-developer-html-css-javascript-opensource/26192510#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.110929,26192510
,"  A challenging opportunity to join a talented team of Engineers designing the next generation high performance, power efficient microprocessor cores for use in a wide range of the very latest consumer electronic devices.  A highly qualified Processor Performance Architect with a minimum of a Masters...",Processor Performance Architect,,1,10,Watford,2014-12-15T00:00:00,http://www.reed.co.uk/jobs/processor-performance-architect/26207326#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.113164,26207326
40000.0,"  Both a rewarding and challenging opportunity for a Senior Software Engineer to join the SoC Development team of a leading Consumer Electronics Company where you'll get involved in the development of complex silicon solutions for advanced multimedia, communications and wireless connectivity.  With a...",Senior Software Tools Development Engineer,50000.0,0,10,Bristol,2014-12-11T00:00:00,http://www.reed.co.uk/jobs/senior-software-tools-development-engineer/26191792#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.115271,26191792
,"Systems Administrator / DevOps Engineer - RedHat, Apache  I am currently recruiting for a Systems Administrator / DevOps Engineer to join a team who will be working between development and operations on the maintenance of the companies systems. You will be involved in the maintenance of the existing application...",DevOps Engineer / Systems Administrator,,0,10,Kent,2014-12-23T21:55:04.117054,http://www.reed.co.uk/jobs/devops-engineer-systems-administrator/26248026#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.117370,26248026
45000.0,Perl Developer Central London: London Bridge - Northern Line / Jubilee / Thameslink. Also: Circe / District / Bakerloo lines Salary: £45-65K Co: Top-flight Web Portal niche sector Perl Developer - Perl / Linux / Apache / AWS cloud Role - Perl Developer to join one of the UK's leading Perl Software Houses...,Perl Developer London,66000.0,0,10,London,2014-12-15T00:00:00,http://www.reed.co.uk/jobs/perl-developer-london/26205121#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.119454,26205121
40000.0, My client based in Cambridge is looking for an experienced test manager. The ideal candidate will have experience as a senior or lead tester or currently working as a test manager. The role will involve creating test strategies while managing the test team work load working closely with project managers...,Test Manager (13546),50000.0,4,10,Cambridge,2014-12-15T00:00:00,http://www.reed.co.uk/jobs/test-manager-13546/26204587#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.122452,26204587
25000.0," C# .NET Developer Position / Web Development  My client have released a new Permanent opportunity a C# .NET Developer, based at their Windsor, Berkshire officeS. They are actually seeking two C# .NET Developers to join them in the rudimentary stages of the company's current five year growth plan.  In...",C# .NET Developer Position / C# / ASP.NET / MVC,30000.0,1,10,Windsor,2014-12-23T21:55:04.124752,http://www.reed.co.uk/jobs/c-net-developer-position-c-aspnet-mvc/26244002#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.125165,26244002
30000.0,"  QA Automation Engineer  Salary: £30,000 - £40,000   Location: Warwick (CV34)   We have a fabulous opportunity for a QA Automation Engineer to join a market leader in HPC and work on some of the largest supercomputers in the world. The successful QA Engineers primary focus will be on developing the test...",QA Automation Engineer,40000.0,0,10,Warwick,2014-12-23T21:55:04.127296,http://www.reed.co.uk/jobs/qa-automation-engineer/26243823#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.127679,26243823
30000.0,Manpower are recruiting on behalf of a successful software development company for a Test Analyst to join their expanding team.  The role will involve providing quality assurance to software development projects. You will be working within the test team and you will be responsible for planning test plans...,Test Analyst,40000.0,2,10,Ipswich,2014-12-23T21:55:04.129889,http://www.reed.co.uk/jobs/test-analyst/26243091#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.130431,26243091
,  A highly motivated Senior Software Test Developer is sought by a world leader in the field of digital content delivery technology at their expanding Cambridge facility. Proven experience of working on the testing of software products is essential.  This is a great opportunity for a Software QA Engineer...,Senior Software Test Developer,,0,10,Cambridge,2014-12-10T00:00:00,http://www.reed.co.uk/jobs/senior-software-test-developer/26183067#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.133003,26183067
," Our client, a leader in the information industry, is seeking a motivated individual with a passion for technology to work within the Tech Ops team. The role will be a mixture of technical research, problem solving and implementation of cutting edge content acquisition tools. Appropriate candidates will...",Tech Ops Analyst - Finance/Data,,16,10,London,2014-12-09T00:00:00,http://www.reed.co.uk/jobs/tech-ops-analyst-finance-data/26177259#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.135150,26177259
, Job Title: DevOps Engineer  Location: Oxford  Duration: 6 months  Rate: Competitive  Avanti are currently working with an Oxford based client who has an immediate requirement for a contract DevOps Engineer to join their team. You’ll be involved in the migration of the proxy and server as well as the...,DevOps Engineer,,0,10,Oxford,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/devops-engineer/26152286#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.137213,26152286
40000.0,  Test Group Lead - Software/Systems Engineering / Machine Vision. Innovative Automotive Vision Systems.  East Sussex - To £50K + Benefits   A rewarding opportunity for a Test Group Leader with 5+ years experience in continuous integration or test for machine vision systems. In this role you will take...,Test Group Leader,50000.0,2,10,Brighton,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/test-group-leader/25989750#/jobs?keywords=python&cached=True&pageno=10,2014-12-26T21:55:04.139288,25989750
35000.0,  Exciting opportunity for a Senior Verification Engineer to join an expert team building SoC designs used in the latest intelligent devices. Substantial experience of RTL Verification for complex ASIC products is required.  The ideal individual will bring their expertise in Hardware Verification language...,Senior Verification Engineer,45000.0,1,11,Cambridge,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/senior-verification-engineer/25482601#/jobs?keywords=python&cached=True&pageno=11,2014-12-26T21:55:05.835986,25482601
